campaign_id,model_id,model_code,training_seed,repeat_index,repeat_number,rng_bit_generator,rng_entropy,rng_state_words,method_id,policy,nominal_shots,checkpoint,checkpoint_sha256,exact_accuracy,n_points,accuracy,exact_label_flip_rate,mean_shots,median_shots,p90_shots,p95_shots,stop_fraction_128,stop_fraction_512,stop_fraction_2048,cap_hit,cap_hit_fraction,total_shots,alpha,cp_tail_probability
l4-base-seed-32-repeat-050,l4-base,0,32,50,51,PCG64,2026:4:0:32:50,1642973345:146139187:1388526992:1126993335,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.8,0.008,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-050,l4-base,0,32,50,51,PCG64,2026:4:0:32:50,1642973345:146139187:1388526992:1126993335,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.8,0.008,336.128,128.0,512.0,2048.0,0.81,0.102,0.088,46,0.046,336128,0.05,0.008333333333333333
l4-base-seed-32-repeat-051,l4-base,0,32,51,52,PCG64,2026:4:0:32:51,2888888112:185060353:2450260306:3735683430,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.79,0.032,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-051,l4-base,0,32,51,52,PCG64,2026:4:0:32:51,2888888112:185060353:2450260306:3735683430,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.793,0.017,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-051,l4-base,0,32,51,52,PCG64,2026:4:0:32:51,2888888112:185060353:2450260306:3735683430,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.798,0.01,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-051,l4-base,0,32,51,52,PCG64,2026:4:0:32:51,2888888112:185060353:2450260306:3735683430,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.798,0.01,338.432,128.0,512.0,2048.0,0.816,0.093,0.091,47,0.047,338432,0.05,0.008333333333333333
l4-base-seed-32-repeat-052,l4-base,0,32,52,53,PCG64,2026:4:0:32:52,3100319473:1059519953:4103242110:554073066,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.797,0.029,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-052,l4-base,0,32,52,53,PCG64,2026:4:0:32:52,3100319473:1059519953:4103242110:554073066,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.801,0.013,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-052,l4-base,0,32,52,53,PCG64,2026:4:0:32:52,3100319473:1059519953:4103242110:554073066,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.797,0.009,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-052,l4-base,0,32,52,53,PCG64,2026:4:0:32:52,3100319473:1059519953:4103242110:554073066,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.797,0.009,333.824,128.0,512.0,2048.0,0.816,0.096,0.088,42,0.042,333824,0.05,0.008333333333333333
l4-base-seed-32-repeat-053,l4-base,0,32,53,54,PCG64,2026:4:0:32:53,975215362:3737914749:1357372868:4179923656,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.798,0.032,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-053,l4-base,0,32,53,54,PCG64,2026:4:0:32:53,975215362:3737914749:1357372868:4179923656,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.017,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-053,l4-base,0,32,53,54,PCG64,2026:4:0:32:53,975215362:3737914749:1357372868:4179923656,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.797,0.007,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-053,l4-base,0,32,53,54,PCG64,2026:4:0:32:53,975215362:3737914749:1357372868:4179923656,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.797,0.007,339.2,128.0,512.0,2048.0,0.818,0.09,0.092,45,0.045,339200,0.05,0.008333333333333333
l4-base-seed-32-repeat-054,l4-base,0,32,54,55,PCG64,2026:4:0:32:54,2996115973:4094072813:257108903:1949450977,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.796,0.026,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-054,l4-base,0,32,54,55,PCG64,2026:4:0:32:54,2996115973:4094072813:257108903:1949450977,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.796,0.018,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-054,l4-base,0,32,54,55,PCG64,2026:4:0:32:54,2996115973:4094072813:257108903:1949450977,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.007,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-054,l4-base,0,32,54,55,PCG64,2026:4:0:32:54,2996115973:4094072813:257108903:1949450977,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.007,317.312,128.0,512.0,2048.0,0.823,0.098,0.079,45,0.045,317312,0.05,0.008333333333333333
l4-base-seed-32-repeat-055,l4-base,0,32,55,56,PCG64,2026:4:0:32:55,1429063682:80698376:1438269727:2114908106,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.037,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-055,l4-base,0,32,55,56,PCG64,2026:4:0:32:55,1429063682:80698376:1438269727:2114908106,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.793,0.013,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-055,l4-base,0,32,55,56,PCG64,2026:4:0:32:55,1429063682:80698376:1438269727:2114908106,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.009,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-055,l4-base,0,32,55,56,PCG64,2026:4:0:32:55,1429063682:80698376:1438269727:2114908106,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.009,335.36,128.0,512.0,2048.0,0.816,0.095,0.089,41,0.041,335360,0.05,0.008333333333333333
l4-base-seed-32-repeat-056,l4-base,0,32,56,57,PCG64,2026:4:0:32:56,1397044262:3917101837:1309224669:2438323889,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.8,0.03,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-056,l4-base,0,32,56,57,PCG64,2026:4:0:32:56,1397044262:3917101837:1309224669:2438323889,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.798,0.01,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-056,l4-base,0,32,56,57,PCG64,2026:4:0:32:56,1397044262:3917101837:1309224669:2438323889,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.796,0.006,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-056,l4-base,0,32,56,57,PCG64,2026:4:0:32:56,1397044262:3917101837:1309224669:2438323889,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.796,0.006,339.2,128.0,512.0,2048.0,0.818,0.09,0.092,44,0.044,339200,0.05,0.008333333333333333
l4-base-seed-32-repeat-057,l4-base,0,32,57,58,PCG64,2026:4:0:32:57,2607588204:1989154408:2010425635:1128543324,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.793,0.023,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-057,l4-base,0,32,57,58,PCG64,2026:4:0:32:57,2607588204:1989154408:2010425635:1128543324,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.8,0.014,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-057,l4-base,0,32,57,58,PCG64,2026:4:0:32:57,2607588204:1989154408:2010425635:1128543324,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.798,0.012,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-057,l4-base,0,32,57,58,PCG64,2026:4:0:32:57,2607588204:1989154408:2010425635:1128543324,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.798,0.012,336.896,128.0,512.0,2048.0,0.816,0.094,0.09,48,0.048,336896,0.05,0.008333333333333333
l4-base-seed-32-repeat-058,l4-base,0,32,58,59,PCG64,2026:4:0:32:58,1379917794:810918575:1067826809:1036524134,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.795,0.027,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-058,l4-base,0,32,58,59,PCG64,2026:4:0:32:58,1379917794:810918575:1067826809:1036524134,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.801,0.011,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-058,l4-base,0,32,58,59,PCG64,2026:4:0:32:58,1379917794:810918575:1067826809:1036524134,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.802,0.006,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-058,l4-base,0,32,58,59,PCG64,2026:4:0:32:58,1379917794:810918575:1067826809:1036524134,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.802,0.006,333.44,128.0,512.0,2048.0,0.813,0.1,0.087,43,0.043,333440,0.05,0.008333333333333333
l4-base-seed-32-repeat-059,l4-base,0,32,59,60,PCG64,2026:4:0:32:59,1794719808:2646297908:3322651565:3991433383,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.795,0.031,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-059,l4-base,0,32,59,60,PCG64,2026:4:0:32:59,1794719808:2646297908:3322651565:3991433383,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.794,0.014,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-059,l4-base,0,32,59,60,PCG64,2026:4:0:32:59,1794719808:2646297908:3322651565:3991433383,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.8,0.006,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-059,l4-base,0,32,59,60,PCG64,2026:4:0:32:59,1794719808:2646297908:3322651565:3991433383,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.8,0.006,332.672,128.0,512.0,2048.0,0.815,0.098,0.087,40,0.04,332672,0.05,0.008333333333333333
l4-base-seed-32-repeat-060,l4-base,0,32,60,61,PCG64,2026:4:0:32:60,1824913377:3239763768:3288155599:740601481,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.798,0.024,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-060,l4-base,0,32,60,61,PCG64,2026:4:0:32:60,1824913377:3239763768:3288155599:740601481,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.802,0.018,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-060,l4-base,0,32,60,61,PCG64,2026:4:0:32:60,1824913377:3239763768:3288155599:740601481,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.007,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-060,l4-base,0,32,60,61,PCG64,2026:4:0:32:60,1824913377:3239763768:3288155599:740601481,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.007,335.744,128.0,512.0,2048.0,0.823,0.086,0.091,47,0.047,335744,0.05,0.008333333333333333
l4-base-seed-32-repeat-061,l4-base,0,32,61,62,PCG64,2026:4:0:32:61,2697458608:575674685:2906806475:841037341,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.031,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-061,l4-base,0,32,61,62,PCG64,2026:4:0:32:61,2697458608:575674685:2906806475:841037341,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.795,0.019,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-061,l4-base,0,32,61,62,PCG64,2026:4:0:32:61,2697458608:575674685:2906806475:841037341,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.009,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-061,l4-base,0,32,61,62,PCG64,2026:4:0:32:61,2697458608:575674685:2906806475:841037341,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.009,329.6,128.0,512.0,2048.0,0.815,0.1,0.085,46,0.046,329600,0.05,0.008333333333333333
l4-base-seed-32-repeat-062,l4-base,0,32,62,63,PCG64,2026:4:0:32:62,3574107155:4256558559:2828660831:3962331262,fixed-128,fixed,128,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.799,0.025,128.0,128.0,128.0,128.0,1.0,0.0,0.0,0,0.0,128000,,
l4-base-seed-32-repeat-062,l4-base,0,32,62,63,PCG64,2026:4:0:32:62,3574107155:4256558559:2828660831:3962331262,fixed-512,fixed,512,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.795,0.013,512.0,512.0,512.0,512.0,0.0,1.0,0.0,0,0.0,512000,,
l4-base-seed-32-repeat-062,l4-base,0,32,62,63,PCG64,2026:4:0:32:62,3574107155:4256558559:2828660831:3962331262,fixed-2048,fixed,2048,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.797,0.011,2048.0,2048.0,2048.0,2048.0,0.0,0.0,1.0,0,0.0,2048000,,
l4-base-seed-32-repeat-062,l4-base,0,32,62,63,PCG64,2026:4:0:32:62,3574107155:4256558559:2828660831:3962331262,adaptive,clopper-pearson-sequential,,/Users/kuroneko/Documents/课程/Homework/量子/QS_project/results/raw/M1/1q-l4-paper_squared/seed-32/20260728T115950.999802Z-49d8a88f18/checkpoint.npz,3b44636da4af463139e059f378615b23dca9f0eb80a88932778b1ad961ffaedc,0.798,1000,0.797,0.011,319.616,128.0,512.0,2048.0,0.825,0.094,0.081,39,0.039,319616,0.05,0.008333333333333333
